exposure_id,user_id,session_id,video_id,campaign_id,creative_id,gender,started_at,label_end_at,origin,is_ad,features,feature_version,complete,engage,continue,click,mask_complete,mask_engage,mask_continue,mask_click,watch_ms,early_skip,observed_close,model_version,selection_probability
82c790e5-05f1-5664-99d5-4e114a6b410d,demo-user-54,demo-54-4,demo-video-3-5,,,unspecified,2026-05-05T02:43:00.027000+00:00,2026-05-06T02:43:00.954000+00:00,simulated,0,"{""affinity"": 0.5625, ""category"": ""deportes"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5625}",exposure-v1,0,0,1,0,1,1,1,0,927,1,1,heuristic-v1,1
11150f5b-65f2-5384-9483-e3a2aa83a73f,demo-user-54,demo-54-4,demo-video-3-6,,,unspecified,2026-05-05T02:43:01.954000+00:00,2026-05-06T02:43:16.954000+00:00,simulated,0,"{""affinity"": 0.5, ""category"": ""deportes"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5}",exposure-v1,1,1,1,0,1,1,1,0,15000,0,1,heuristic-v1,1
6259d101-c4bd-51d3-8667-236312fe4046,demo-user-54,demo-54-4,demo-video-3-7,demo-campaign-3,demo-campaign-3-creative,unspecified,2026-05-05T02:43:17.954000+00:00,2026-05-06T02:43:24.948000+00:00,simulated,1,"{""affinity"": 0.55, ""category"": ""deportes"", ""duration_s"": 20.0, ""gender"": ""unspecified"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.55}",exposure-v1,0,0,0,1,1,1,0,1,6994,0,1,heuristic-v1,1
1c2d7a52-c805-5a37-b11c-86c571c3a18d,demo-user-55,demo-55-4,demo-video-0-0,,,man,2026-05-05T02:45:00+00:00,2026-05-06T02:45:15+00:00,simulated,0,"{""affinity"": 0.6875, ""category"": ""ciencia"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.6875}",exposure-v1,1,0,1,0,1,1,1,0,15000,0,1,heuristic-v1,1
55eb28d0-1666-5090-9ae9-723be1a66c71,demo-user-55,demo-55-4,demo-video-1-1,,,man,2026-05-05T02:45:16+00:00,2026-05-06T02:45:28.026000+00:00,simulated,0,"{""affinity"": 0.4375, ""category"": ""musica"", ""duration_s"": 20.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.4375}",exposure-v1,0,0,1,0,1,1,1,0,12026,0,1,heuristic-v1,1
09bd44af-b60a-543f-bb95-0be4518b1dd0,demo-user-55,demo-55-4,demo-video-1-2,demo-campaign-4,demo-campaign-4-creative,man,2026-05-05T02:45:29.026000+00:00,2026-05-06T02:45:44.026000+00:00,simulated,1,"{""affinity"": 0.3888888888888889, ""category"": ""musica"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.3888888888888889}",exposure-v1,1,0,1,0,1,1,1,1,15000,0,1,heuristic-v1,1
6c7c577d-44a3-5bee-935e-7f66cf5c987d,demo-user-55,demo-55-4,demo-video-3-3,,,man,2026-05-05T02:45:45.026000+00:00,2026-05-06T02:46:00.026000+00:00,simulated,0,"{""affinity"": 0.5, ""category"": ""deportes"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5}",exposure-v1,1,0,1,0,1,1,1,0,15000,0,1,heuristic-v1,1
a713d531-5a05-5ff1-b363-0f365f0844e0,demo-user-55,demo-55-4,demo-video-0-4,,,man,2026-05-05T02:46:01.026000+00:00,2026-05-06T02:46:06.570000+00:00,simulated,0,"{""affinity"": 0.7222222222222222, ""category"": ""ciencia"", ""duration_s"": 10.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.7222222222222222}",exposure-v1,0,0,1,0,1,1,1,0,5544,0,1,heuristic-v1,1
302f3c83-d05c-590b-8d44-eda918c6532f,demo-user-55,demo-55-4,demo-video-3-5,,,man,2026-05-05T02:46:07.570000+00:00,2026-05-06T02:46:16.114000+00:00,simulated,0,"{""affinity"": 0.5625, ""category"": ""deportes"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5625}",exposure-v1,0,1,1,0,1,1,1,0,8544,0,1,heuristic-v1,1
c8fa7b8d-1cb5-51b9-bfac-5a47679f44cb,demo-user-55,demo-55-4,demo-video-1-6,,,man,2026-05-05T02:46:17.114000+00:00,2026-05-06T02:46:37.114000+00:00,simulated,0,"{""affinity"": 0.45, ""category"": ""musica"", ""duration_s"": 20.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.45}",exposure-v1,1,0,1,0,1,1,1,0,20000,0,1,heuristic-v1,1
64517f53-4c8e-5d31-a5b0-f71f7559f277,demo-user-55,demo-55-4,demo-video-3-7,demo-campaign-2,demo-campaign-2-creative,man,2026-05-05T02:46:38.114000+00:00,2026-05-06T02:46:58.114000+00:00,simulated,1,"{""affinity"": 0.5, ""category"": ""deportes"", ""duration_s"": 20.0, ""gender"": ""man"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5}",exposure-v1,1,0,0,0,1,1,1,1,20000,0,1,heuristic-v1,1
3f1068df-3209-57e2-822b-144b036dede1,demo-user-56,demo-56-4,demo-video-2-0,,,woman,2026-05-05T02:48:00+00:00,2026-05-06T02:48:01.275000+00:00,simulated,0,"{""affinity"": 0.4583333333333333, ""category"": ""arte"", ""duration_s"": 10.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.4583333333333333}",exposure-v1,0,1,1,0,1,1,1,0,1275,1,1,heuristic-v1,1
62094086-68c1-54a2-8f0e-b09f9c21893b,demo-user-56,demo-56-4,demo-video-0-1,,,woman,2026-05-05T02:48:02.275000+00:00,2026-05-06T02:48:09.683000+00:00,simulated,0,"{""affinity"": 0.5833333333333334, ""category"": ""ciencia"", ""duration_s"": 15.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5833333333333334}",exposure-v1,0,0,1,0,1,1,1,0,7408,0,1,heuristic-v1,1
659aab7e-4b83-542c-b9d7-e5dde676486e,demo-user-56,demo-56-4,demo-video-0-2,demo-campaign-3,demo-campaign-3-creative,woman,2026-05-05T02:48:10.683000+00:00,2026-05-06T02:48:13.420000+00:00,simulated,1,"{""affinity"": 0.5, ""category"": ""ciencia"", ""duration_s"": 15.0, ""gender"": ""woman"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5}",exposure-v1,0,0,1,0,1,1,1,1,2737,0,1,heuristic-v1,1
fbe95876-f758-55b2-ac92-1297468b14ad,demo-user-56,demo-56-4,demo-video-2-3,,,woman,2026-05-05T02:48:14.420000+00:00,2026-05-06T02:48:20.404000+00:00,simulated,0,"{""affinity"": 0.4230769230769231, ""category"": ""arte"", ""duration_s"": 10.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.4230769230769231}",exposure-v1,0,0,1,0,1,1,1,0,5984,0,1,heuristic-v1,1
230625aa-e6f0-54dc-8d84-8ea2d1c75b61,demo-user-56,demo-56-4,demo-video-0-4,,,woman,2026-05-05T02:48:21.404000+00:00,2026-05-06T02:48:36.404000+00:00,simulated,0,"{""affinity"": 0.4375, ""category"": ""ciencia"", ""duration_s"": 15.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.4375}",exposure-v1,1,0,1,0,1,1,1,0,15000,0,1,heuristic-v1,1
1cfb88e7-47d4-526e-80d7-e5dd2dbf6b20,demo-user-56,demo-56-4,demo-video-0-5,,,woman,2026-05-05T02:48:37.404000+00:00,2026-05-06T02:48:47.404000+00:00,simulated,0,"{""affinity"": 0.5, ""category"": ""ciencia"", ""duration_s"": 10.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5}",exposure-v1,1,0,1,0,1,1,1,0,10000,0,1,heuristic-v1,1
8d76fd2b-19e9-5075-b390-9b8e25a546fc,demo-user-56,demo-56-4,demo-video-0-6,,,woman,2026-05-05T02:48:48.404000+00:00,2026-05-06T02:48:58.404000+00:00,simulated,0,"{""affinity"": 0.55, ""category"": ""ciencia"", ""duration_s"": 10.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.55}",exposure-v1,1,0,1,0,1,1,1,0,10000,0,1,heuristic-v1,1
8d4363cd-f979-5633-8c23-a3bc88f1295b,demo-user-56,demo-56-4,demo-video-3-7,demo-campaign-3,demo-campaign-3-creative,woman,2026-05-05T02:48:59.404000+00:00,2026-05-06T02:49:03.174000+00:00,simulated,1,"{""affinity"": 0.6875, ""category"": ""deportes"", ""duration_s"": 10.0, ""gender"": ""woman"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.6875}",exposure-v1,0,1,0,1,1,1,0,1,3770,0,1,heuristic-v1,1
346cde28-448d-57de-b4b7-f55e8689e338,demo-user-57,demo-57-4,demo-video-3-0,,,other,2026-05-05T02:51:00+00:00,2026-05-06T02:51:07.119000+00:00,simulated,0,"{""affinity"": 0.22727272727272727, ""category"": ""deportes"", ""duration_s"": 20.0, ""gender"": ""other"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.22727272727272727}",exposure-v1,0,0,1,0,1,1,1,0,7119,0,1,heuristic-v1,1
d1d7c12d-928b-5e86-a080-2d6228ae8c32,demo-user-57,demo-57-4,demo-video-0-1,,,other,2026-05-05T02:51:08.119000+00:00,2026-05-06T02:51:18.119000+00:00,simulated,0,"{""affinity"": 0.75, ""category"": ""ciencia"", ""duration_s"": 10.0, ""gender"": ""other"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.75}",exposure-v1,1,0,1,0,1,1,1,0,10000,0,1,heuristic-v1,1
7d28ef56-4984-58cf-b2c1-dc1de726e356,demo-user-57,demo-57-4,demo-video-3-2,demo-campaign-3,demo-campaign-3-creative,other,2026-05-05T02:51:19.119000+00:00,2026-05-06T02:51:29.119000+00:00,simulated,1,"{""affinity"": 0.20833333333333334, ""category"": ""deportes"", ""duration_s"": 10.0, ""gender"": ""other"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.20833333333333334}",exposure-v1,1,0,1,0,1,1,1,1,10000,0,1,heuristic-v1,1
e59c30ef-541b-567f-b22f-bb1ee4b40366,demo-user-57,demo-57-4,demo-video-0-3,,,other,2026-05-05T02:51:30.119000+00:00,2026-05-06T02:51:50.119000+00:00,simulated,0,"{""affinity"": 0.7857142857142857, ""category"": ""ciencia"", ""duration_s"": 20.0, ""gender"": ""other"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.7857142857142857}",exposure-v1,1,1,1,0,1,1,1,0,20000,0,1,heuristic-v1,1
9ab4db6a-392a-5b09-9a08-e9c9df2dd933,demo-user-57,demo-57-4,demo-video-0-4,,,other,2026-05-05T02:51:51.119000+00:00,2026-05-06T02:51:55.379000+00:00,simulated,0,"{""affinity"": 0.8125, ""category"": ""ciencia"", ""duration_s"": 10.0, ""gender"": ""other"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.8125}",exposure-v1,0,1,1,0,1,1,1,0,4260,0,1,heuristic-v1,1
65b790bd-3ab8-568d-822c-f53aafee1a31,demo-user-57,demo-57-4,demo-video-2-5,,,other,2026-05-05T02:51:56.379000+00:00,2026-05-06T02:52:01.975000+00:00,simulated,0,"{""affinity"": 0.1875, ""category"": ""arte"", ""duration_s"": 20.0, ""gender"": ""other"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.1875}",exposure-v1,0,0,0,0,1,1,1,0,5596,0,1,heuristic-v1,1
ed7b9d75-f1cc-57bf-8650-cda082eff73c,demo-user-57,demo-57-4,demo-video-2-6,,,other,2026-05-05T02:52:02.975000+00:00,2026-05-06T02:52:04.741000+00:00,simulated,0,"{""affinity"": 0.16666666666666666, ""category"": ""arte"", ""duration_s"": 10.0, ""gender"": ""other"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.16666666666666666}",exposure-v1,0,0,1,0,1,1,1,0,1766,1,1,heuristic-v1,1
94b22214-d7ad-5584-a2a2-08e0ab09618f,demo-user-57,demo-57-4,demo-video-3-7,demo-campaign-0,demo-campaign-0-creative,other,2026-05-05T02:52:05.741000+00:00,2026-05-06T02:52:20.741000+00:00,simulated,1,"{""affinity"": 0.2692307692307692, ""category"": ""deportes"", ""duration_s"": 15.0, ""gender"": ""other"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.2692307692307692}",exposure-v1,1,0,0,1,1,1,0,1,15000,0,1,heuristic-v1,1
9da90371-0787-51ec-a7bd-e74d2ab08071,demo-user-58,demo-58-4,demo-video-1-0,,,prefer_not_to_say,2026-05-05T02:54:00+00:00,2026-05-06T02:54:07.824000+00:00,simulated,0,"{""affinity"": 0.07142857142857142, ""category"": ""musica"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.07142857142857142}",exposure-v1,0,0,1,0,1,1,1,0,7824,0,1,heuristic-v1,1
240ae92b-662c-5e6d-8b3a-7d5e7b966008,demo-user-58,demo-58-4,demo-video-2-1,,,prefer_not_to_say,2026-05-05T02:54:08.824000+00:00,2026-05-06T02:54:20.652000+00:00,simulated,0,"{""affinity"": 0.16666666666666666, ""category"": ""arte"", ""duration_s"": 20.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.16666666666666666}",exposure-v1,0,0,1,0,1,1,1,0,11828,0,1,heuristic-v1,1
28a47c16-10ff-51e8-af81-0c472104fd81,demo-user-58,demo-58-4,demo-video-3-2,demo-campaign-2,demo-campaign-2-creative,prefer_not_to_say,2026-05-05T02:54:21.652000+00:00,2026-05-06T02:54:25.386000+00:00,simulated,1,"{""affinity"": 0.3888888888888889, ""category"": ""deportes"", ""duration_s"": 10.0, ""gender"": ""unspecified"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.3888888888888889}",exposure-v1,0,0,0,0,1,1,1,1,3734,0,1,heuristic-v1,1
47759061-4c57-5939-93bf-513f0aebf546,demo-user-58,demo-58-4,demo-video-2-3,,,prefer_not_to_say,2026-05-05T02:54:26.386000+00:00,2026-05-06T02:54:28.014000+00:00,simulated,0,"{""affinity"": 0.15, ""category"": ""arte"", ""duration_s"": 10.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.15}",exposure-v1,0,0,1,0,1,1,1,0,1628,1,1,heuristic-v1,1
e35a1442-8259-5330-aa90-6cc28766fa65,demo-user-58,demo-58-4,demo-video-3-4,,,prefer_not_to_say,2026-05-05T02:54:29.014000+00:00,2026-05-06T02:54:32.845000+00:00,simulated,0,"{""affinity"": 0.35, ""category"": ""deportes"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.35}",exposure-v1,0,1,1,0,1,1,1,0,3831,0,1,heuristic-v1,1
c80f07f3-fbe5-5052-b62b-88a13630c6a2,demo-user-58,demo-58-4,demo-video-0-5,,,prefer_not_to_say,2026-05-05T02:54:33.845000+00:00,2026-05-06T02:54:53.845000+00:00,simulated,0,"{""affinity"": 0.4090909090909091, ""category"": ""ciencia"", ""duration_s"": 20.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.4090909090909091}",exposure-v1,1,0,1,0,1,1,1,0,20000,0,1,heuristic-v1,1
1a2c7bee-f5b0-56d6-8c8f-edce1989570b,demo-user-58,demo-58-4,demo-video-1-6,,,prefer_not_to_say,2026-05-05T02:54:54.845000+00:00,2026-05-06T02:55:00.251000+00:00,simulated,0,"{""affinity"": 0.0625, ""category"": ""musica"", ""duration_s"": 10.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.0625}",exposure-v1,0,0,1,0,1,1,1,0,5406,0,1,heuristic-v1,1
cd2462fd-297a-547d-ab76-0d16caefedff,demo-user-58,demo-58-4,demo-video-1-7,demo-campaign-3,demo-campaign-3-creative,prefer_not_to_say,2026-05-05T02:55:01.251000+00:00,2026-05-06T02:55:04.441000+00:00,simulated,1,"{""affinity"": 0.05555555555555555, ""category"": ""musica"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.05555555555555555}",exposure-v1,0,1,0,0,1,1,1,1,3190,0,1,heuristic-v1,1
ffe6230b-4846-5041-b617-c82c3e501108,demo-user-59,demo-59-4,demo-video-0-0,,,unspecified,2026-05-05T02:57:00+00:00,2026-05-06T02:57:20+00:00,simulated,0,"{""affinity"": 0.5833333333333334, ""category"": ""ciencia"", ""duration_s"": 20.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5833333333333334}",exposure-v1,1,0,0,0,1,1,1,0,20000,0,1,heuristic-v1,1
02501e3b-687d-5d76-85fa-13f76c06be76,demo-user-59,demo-59-4,demo-video-0-1,,,unspecified,2026-05-05T02:57:21+00:00,2026-05-06T02:57:21.600000+00:00,simulated,0,"{""affinity"": 0.6428571428571429, ""category"": ""ciencia"", ""duration_s"": 10.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.6428571428571429}",exposure-v1,0,0,0,0,1,1,1,0,600,1,1,heuristic-v1,1
ae9aa2ec-09cd-5acb-af5f-8e54d4860c5f,demo-user-59,demo-59-4,demo-video-1-2,demo-campaign-2,demo-campaign-2-creative,unspecified,2026-05-05T02:57:22.600000+00:00,2026-05-06T02:57:24.450000+00:00,simulated,1,"{""affinity"": 0.5769230769230769, ""category"": ""musica"", ""duration_s"": 10.0, ""gender"": ""unspecified"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5769230769230769}",exposure-v1,0,0,1,0,1,1,1,1,1850,1,1,heuristic-v1,1
85f9cc3d-4404-5917-aa03-1731653417a7,demo-user-59,demo-59-4,demo-video-1-3,,,unspecified,2026-05-05T02:57:25.450000+00:00,2026-05-06T02:57:31.909000+00:00,simulated,0,"{""affinity"": 0.5357142857142857, ""category"": ""musica"", ""duration_s"": 10.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5357142857142857}",exposure-v1,0,0,1,0,1,1,1,0,6459,0,1,heuristic-v1,1
b41118b0-bf1c-5f3a-909f-8a09a57822a3,demo-user-59,demo-59-4,demo-video-1-4,,,unspecified,2026-05-05T02:57:32.909000+00:00,2026-05-06T02:57:47.909000+00:00,simulated,0,"{""affinity"": 0.5, ""category"": ""musica"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5}",exposure-v1,1,0,1,0,1,1,1,0,15000,0,1,heuristic-v1,1
a9d48af3-de5e-5ea7-984a-847a5c18d4ef,demo-user-59,demo-59-4,demo-video-1-5,,,unspecified,2026-05-05T02:57:48.909000+00:00,2026-05-06T02:58:03.909000+00:00,simulated,0,"{""affinity"": 0.53125, ""category"": ""musica"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.53125}",exposure-v1,1,1,1,0,1,1,1,0,15000,0,1,heuristic-v1,1
7b33ae43-9ab7-593e-9476-6b75f87a7e4a,demo-user-59,demo-59-4,demo-video-1-6,,,unspecified,2026-05-05T02:58:04.909000+00:00,2026-05-06T02:58:19.909000+00:00,simulated,0,"{""affinity"": 0.5588235294117647, ""category"": ""musica"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5588235294117647}",exposure-v1,1,0,1,0,1,1,1,0,15000,0,1,heuristic-v1,1
27fdc583-13fb-57ad-8409-45e000f1bf77,demo-user-59,demo-59-4,demo-video-2-7,demo-campaign-0,demo-campaign-0-creative,unspecified,2026-05-05T02:58:20.909000+00:00,2026-05-06T02:58:35.909000+00:00,simulated,1,"{""affinity"": 0.5, ""category"": ""arte"", ""duration_s"": 15.0, ""gender"": ""unspecified"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5}",exposure-v1,1,1,0,1,1,1,0,1,15000,0,1,heuristic-v1,1
620a8d83-fd19-5c60-89d4-5d4d7c6f404d,demo-user-60,demo-60-4,demo-video-3-0,,,man,2026-05-05T03:00:00+00:00,2026-05-06T03:00:10+00:00,simulated,0,"{""affinity"": 0.3888888888888889, ""category"": ""deportes"", ""duration_s"": 10.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.3888888888888889}",exposure-v1,1,0,1,0,1,1,1,0,10000,0,1,heuristic-v1,1
b1b94899-fe31-50b2-9014-e95876d1d2f1,demo-user-60,demo-60-4,demo-video-0-1,,,man,2026-05-05T03:00:11+00:00,2026-05-06T03:00:21+00:00,simulated,0,"{""affinity"": 0.4166666666666667, ""category"": ""ciencia"", ""duration_s"": 10.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.4166666666666667}",exposure-v1,1,0,1,0,1,1,1,0,10000,0,1,heuristic-v1,1
4adf25d5-8556-5839-9281-f7c6954cc628,demo-user-60,demo-60-4,demo-video-0-2,demo-campaign-1,demo-campaign-1-creative,man,2026-05-05T03:00:22+00:00,2026-05-06T03:00:31.860000+00:00,simulated,1,"{""affinity"": 0.5, ""category"": ""ciencia"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5}",exposure-v1,0,0,1,0,1,1,1,1,9860,0,1,heuristic-v1,1
9260ba9f-9050-5b62-9450-b6c71a396dc8,demo-user-60,demo-60-4,demo-video-2-3,,,man,2026-05-05T03:00:32.860000+00:00,2026-05-06T03:00:47.860000+00:00,simulated,0,"{""affinity"": 0.2777777777777778, ""category"": ""arte"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.2777777777777778}",exposure-v1,1,0,0,0,1,1,1,0,15000,0,1,heuristic-v1,1
eb373e14-8f6f-56fd-b614-07a004c11cf3,demo-user-60,demo-60-4,demo-video-3-4,,,man,2026-05-05T03:00:48.860000+00:00,2026-05-06T03:00:49.948000+00:00,simulated,0,"{""affinity"": 0.45, ""category"": ""deportes"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.45}",exposure-v1,0,0,1,0,1,1,1,0,1088,1,1,heuristic-v1,1
a2f29b2e-9622-5fc1-acff-7606361f3c1b,demo-user-60,demo-60-4,demo-video-2-5,,,man,2026-05-05T03:00:50.948000+00:00,2026-05-06T03:00:54.351000+00:00,simulated,0,"{""affinity"": 0.35, ""category"": ""arte"", ""duration_s"": 20.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.35}",exposure-v1,0,0,1,0,1,1,1,0,3403,0,1,heuristic-v1,1
b6532602-5a26-59df-8c9a-e28f0a277b05,demo-user-60,demo-60-4,demo-video-3-6,,,man,2026-05-05T03:00:55.351000+00:00,2026-05-06T03:01:01.770000+00:00,simulated,0,"{""affinity"": 0.4090909090909091, ""category"": ""deportes"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.4090909090909091}",exposure-v1,0,0,1,0,1,1,1,0,6419,0,1,heuristic-v1,1
2ea92ae0-67dc-5fd9-b35d-37c15931089f,demo-user-60,demo-60-4,demo-video-1-7,demo-campaign-2,demo-campaign-2-creative,man,2026-05-05T03:01:02.770000+00:00,2026-05-06T03:01:17.770000+00:00,simulated,1,"{""affinity"": 0.375, ""category"": ""musica"", ""duration_s"": 15.0, ""gender"": ""man"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.375}",exposure-v1,1,0,0,1,1,1,0,1,15000,0,1,heuristic-v1,1
30df119b-7fd4-5950-bd87-b2a5c2237e26,demo-user-61,demo-61-4,demo-video-2-0,,,woman,2026-05-05T03:03:00+00:00,2026-05-06T03:03:15+00:00,simulated,0,"{""affinity"": 0.5833333333333334, ""category"": ""arte"", ""duration_s"": 15.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5833333333333334}",exposure-v1,1,0,1,0,1,1,1,0,15000,0,1,heuristic-v1,1
d27c8aae-2a7d-5b36-a5dc-0d881348c126,demo-user-61,demo-61-4,demo-video-1-1,,,woman,2026-05-05T03:03:16+00:00,2026-05-06T03:03:21.538000+00:00,simulated,0,"{""affinity"": 0.5357142857142857, ""category"": ""musica"", ""duration_s"": 10.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.5357142857142857}",exposure-v1,0,0,1,0,1,1,1,0,5538,0,1,heuristic-v1,1
02422f4a-1af8-5f51-a795-be2e0c26c934,demo-user-61,demo-61-4,demo-video-2-2,demo-campaign-3,demo-campaign-3-creative,woman,2026-05-05T03:03:22.538000+00:00,2026-05-06T03:03:37.538000+00:00,simulated,1,"{""affinity"": 0.6428571428571429, ""category"": ""arte"", ""duration_s"": 15.0, ""gender"": ""woman"", ""is_ad"": 1, ""new_user"": 0, ""same_region"": 1, ""topic"": 0.6428571428571429}",exposure-v1,1,0,1,0,1,1,1,1,15000,0,1,heuristic-v1,1
7d586314-42b0-5c2b-97f2-e7abe483b5e1,demo-user-61,demo-61-4,demo-video-1-3,,,woman,2026-05-05T03:03:38.538000+00:00,2026-05-06T03:03:43.080000+00:00,simulated,0,"{""affinity"": 0.5, ""category"": ""musica"", ""duration_s"": 20.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.5}",exposure-v1,0,0,1,0,1,1,1,0,4542,0,1,heuristic-v1,1
87a01c1a-3666-5ddf-a593-07d034bdcfaf,demo-user-61,demo-61-4,demo-video-0-4,,,woman,2026-05-05T03:03:44.080000+00:00,2026-05-06T03:03:52.187000+00:00,simulated,0,"{""affinity"": 0.3125, ""category"": ""ciencia"", ""duration_s"": 20.0, ""gender"": ""woman"", ""is_ad"": 0, ""new_user"": 0, ""same_region"": 0, ""topic"": 0.3125}",exposure-v1,0,0,1,0,1,1,1,0,8107,0,1,heuristic-v1,1
