exposure_id	user_id	gender	origin	split	complete	p_complete	p_engage	p_continue	p_click
4eaa0367-e41a-53bd-a3cb-21338decdfbe	demo-user-26	woman	simulated	test	0	0.3094709515571594	0.09495875984430313	0.9312818646430969	0.11314895004034042
a23144b8-84bb-5972-8141-a48986249f13	demo-user-26	woman	simulated	test	0	0.3814183473587036	0.13418421149253845	0.9223442077636719	0.17719721794128418
dc040f30-2317-5843-91f8-fb8b0b285e3d	demo-user-26	woman	simulated	test	0	0.39442309737205505	0.12887944281101227	0.4561413824558258	0.16068264842033386
28d5b3cb-9c4f-5bd2-8994-f950a9cd2684	demo-user-27	other	simulated	test	1	0.6603176593780518	0.22875657677650452	0.9323658347129822	0.15789127349853516
dd7f606b-593b-5230-baed-a929e1a14102	demo-user-27	other	simulated	test	0	0.6692436933517456	0.22238071262836456	0.926546037197113	0.14350557327270508
58a35f91-8b73-50ba-8dc9-65188f9c3cc3	demo-user-27	other	simulated	test	0	0.46706464886665344	0.17616206407546997	0.47034895420074463	0.1806727647781372
c4ee223b-824b-50ea-bafe-94bb06787720	demo-user-27	other	simulated	test	0	0.545934796333313	0.1933872252702713	0.9168920516967773	0.15863558650016785
0f2b6e5a-6fb1-5016-85a6-286bc8be9135	demo-user-27	other	simulated	test	0	0.44876471161842346	0.1681244820356369	0.9054816365242004	0.1931522786617279
e7effead-fb0c-591f-a1cb-d00c8ec4fbdc	demo-user-27	other	simulated	test	1	0.6148231029510498	0.22873830795288086	0.9286966919898987	0.15017937123775482
84419271-8e29-5503-a5d3-4901bf20675b	demo-user-27	other	simulated	test	1	0.655211329460144	0.22776977717876434	0.9317177534103394	0.15890036523342133
f00d5989-805d-521a-b7e6-328c67b0f253	demo-user-27	other	simulated	test	0	0.5033235549926758	0.21713554859161377	0.4521697163581848	0.20998217165470123
c9c0e55c-5b0c-5038-a742-ba7e60d1f326	demo-user-29	unspecified	simulated	test	1	0.6852988600730896	0.2214498221874237	0.9222136735916138	0.16213767230510712
b8d46f0b-b0b6-5f18-8d76-979c163ee74d	demo-user-29	unspecified	simulated	test	1	0.5513548254966736	0.18865951895713806	0.9178955554962158	0.1860172003507614
1ddb8383-c70f-5072-aa50-f6b27ac9475d	demo-user-29	unspecified	simulated	test	1	0.5419813394546509	0.21475905179977417	0.4621106684207916	0.2277851700782776
b35ab4e2-315a-58ea-8aa3-864653b87844	demo-user-29	unspecified	simulated	test	0	0.5660104751586914	0.20583878457546234	0.9098257422447205	0.20929165184497833
63737134-fd79-5a39-bfab-f44d4143049d	demo-user-29	unspecified	simulated	test	0	0.32819148898124695	0.11268550157546997	0.9135891795158386	0.13010361790657043
8c9eec29-c731-5fe5-af77-083b7dc1bc97	demo-user-29	unspecified	simulated	test	1	0.37596365809440613	0.13576437532901764	0.933085024356842	0.13381576538085938
0a0334a5-f13f-557c-960c-16c0215c9f73	demo-user-29	unspecified	simulated	test	0	0.3256378173828125	0.11112582683563232	0.9139314889907837	0.12898653745651245
c16c4a78-8696-5102-9551-0303d4ae84bf	demo-user-29	unspecified	simulated	test	0	0.5352129936218262	0.2222755402326584	0.468425452709198	0.23022057116031647
dc613e47-a7f6-54cb-8c6d-a026452ed9ab	demo-user-32	other	simulated	test	0	0.549369752407074	0.1945376843214035	0.9170118570327759	0.1589706838130951
0a0a3a33-a5ab-5cd6-a335-4bacb2188d80	demo-user-32	other	simulated	test	1	0.6315270662307739	0.2320428192615509	0.9419949054718018	0.16946223378181458
92c7b46a-4c87-52e0-8e49-b5e76593efaf	demo-user-32	other	simulated	test	1	0.5009208917617798	0.20873913168907166	0.44526058435440063	0.20554658770561218
13d9c1ac-b929-5d8e-9448-f310f9e500f4	demo-user-32	other	simulated	test	1	0.31627970933914185	0.0967569500207901	0.9342955350875854	0.12240390479564667
5e72a126-7420-51bb-86d2-886beac1c001	demo-user-32	other	simulated	test	1	0.6022154092788696	0.21016810834407806	0.9154742956161499	0.20985352993011475
79f3433d-cff7-5557-9b76-68ddcab01b17	demo-user-32	other	simulated	test	1	0.32284629344940186	0.10181181132793427	0.9125469326972961	0.11002078652381897
8225b3a4-b053-505e-88c6-aa7661579b2e	demo-user-32	other	simulated	test	0	0.5218523144721985	0.2101907730102539	0.8958110213279724	0.19605951011180878
9530b7ca-9ad6-5793-a66a-f5d9e74e6a99	demo-user-32	other	simulated	test	0	0.5853747725486755	0.25017035007476807	0.48059120774269104	0.22665630280971527
6696821f-9de8-5372-b02d-5a7b29a1f7b7	demo-user-34	unspecified	simulated	test	1	0.5666521191596985	0.19857436418533325	0.9136772751808167	0.17158643901348114
599a3039-449f-5e4d-8c08-d904b8fb45f4	demo-user-34	unspecified	simulated	test	0	0.6370347142219543	0.2242797464132309	0.9295250177383423	0.16189973056316376
39c7179e-4527-5a81-85ce-e7eda7d73eb5	demo-user-34	unspecified	simulated	test	1	0.5716663002967834	0.2231423705816269	0.5231287479400635	0.20690619945526123
f4e4ce0e-bd90-5642-b086-f9531dbad7b0	demo-user-34	unspecified	simulated	test	0	0.6345595717430115	0.21700343489646912	0.9167417883872986	0.21103012561798096
6703735b-a003-5ddb-9a30-843c7e3fb7c0	demo-user-34	unspecified	simulated	test	0	0.6040788888931274	0.23651936650276184	0.9172126054763794	0.17569781839847565
499ddb5f-6497-5204-bb24-610669ad80c1	demo-user-34	unspecified	simulated	test	0	0.5735588669776917	0.2165175825357437	0.9397484064102173	0.1719382405281067
0b37254b-075b-50b9-b9c2-a8d820614f04	demo-user-34	unspecified	simulated	test	0	0.46680182218551636	0.17171871662139893	0.9122504591941833	0.1594165861606598
e68ac42e-5542-5885-aca4-5aa5ee493b34	demo-user-34	unspecified	simulated	test	1	0.569908082485199	0.20417530834674835	0.46316027641296387	0.1875525265932083
13c5f7a8-f30a-51c3-abe7-2ca945779476	demo-user-35	man	simulated	test	0	0.41152501106262207	0.1711544245481491	0.904043972492218	0.17172150313854218
3d5babdb-0def-5f6c-9658-e99c5315cdb4	demo-user-35	man	simulated	test	0	0.4308347702026367	0.1590045541524887	0.9114397764205933	0.16501080989837646
61e14252-9615-5606-b3a8-ec20e214ad1b	demo-user-35	man	simulated	test	1	0.6573081016540527	0.2293960452079773	0.45984408259391785	0.16727468371391296
8054518d-e1b2-5d96-a36b-080714c6fc13	demo-user-35	man	simulated	test	0	0.40450388193130493	0.15033796429634094	0.9339556097984314	0.1436275988817215
1e2daff7-1a2c-585d-8701-fbb1cbc798cf	demo-user-35	man	simulated	test	0	0.4208955466747284	0.17110653221607208	0.9110933542251587	0.17234854400157928
d1b0b15c-5012-5e3b-bc03-27037b4ace09	demo-user-35	man	simulated	test	1	0.6724385619163513	0.24267485737800598	0.9252131581306458	0.14658674597740173
2ea455f4-bb9b-5a4f-bc9f-9ba32a244dea	demo-user-35	man	simulated	test	1	0.6573933959007263	0.22435890138149261	0.9169027805328369	0.21052762866020203
14997a39-71ca-587f-bcec-424d39ccdde3	demo-user-35	man	simulated	test	1	0.624252200126648	0.24020373821258545	0.4714284837245941	0.24939845502376556
232fa150-0308-5fb7-8696-4b4e903f1e07	demo-user-36	woman	simulated	test	1	0.31944385170936584	0.11267072707414627	0.9206042885780334	0.12751305103302002
bebbf83c-2a91-5b8f-a265-89ef0f9d92c9	demo-user-36	woman	simulated	test	0	0.3381098508834839	0.10778553783893585	0.9295063614845276	0.12176498770713806
4a6de935-9190-58b1-9df3-6dbc15e25cc7	demo-user-36	woman	simulated	test	0	0.4042236804962158	0.12070189416408539	0.4588867723941803	0.1364263892173767
f00e976a-8b4d-5ee4-b9c1-941b9b0b8e75	demo-user-36	woman	simulated	test	0	0.36764296889305115	0.11401525884866714	0.9104856252670288	0.14744932949543
20a88dc5-9f01-50ce-8611-db56a0b3188f	demo-user-36	woman	simulated	test	1	0.685248076915741	0.23270496726036072	0.9324550628662109	0.16062478721141815
5d061b0f-5254-54a1-a11d-ae6946ef175c	demo-user-36	woman	simulated	test	1	0.6641923189163208	0.24641941487789154	0.9297481179237366	0.16950643062591553
1d7efe61-7227-5c24-9399-2460912fca65	demo-user-36	woman	simulated	test	1	0.6927382946014404	0.21420791745185852	0.9476210474967957	0.14260679483413696
9f2bc636-639f-5f58-9642-6ef0cc4630c2	demo-user-36	woman	simulated	test	1	0.5513978600502014	0.20976978540420532	0.43487271666526794	0.1774909645318985
fa7d40ce-8818-502f-89a8-54978e52b064	demo-user-37	other	simulated	test	0	0.5421429872512817	0.21031294763088226	0.9251628518104553	0.15614163875579834
89285b68-ddbb-5a7a-a9ec-bd4517090f61	demo-user-37	other	simulated	test	1	0.5630854368209839	0.19222210347652435	0.918882429599762	0.18713781237602234
6f389844-3fba-569e-a7b8-16ae3fe36ee4	demo-user-37	other	simulated	test	0	0.4995613396167755	0.17470796406269073	0.4531647562980652	0.1658046692609787
c0ab3232-9774-534e-9f7a-1d7c7aef3afe	demo-user-37	other	simulated	test	0	0.34531474113464355	0.11108537763357162	0.9291305541992188	0.12388710677623749
338e6412-080b-54f7-9d3c-2c5782971f03	demo-user-37	other	simulated	test	1	0.5261303186416626	0.2068300098180771	0.9124784469604492	0.16432365775108337
b629d08a-27c5-5067-81b9-e8517eee3c54	demo-user-37	other	simulated	test	1	0.5392905473709106	0.20923501253128052	0.9250455498695374	0.15601564943790436
62d068cc-9d44-589a-a1fb-00490055ff9e	demo-user-37	other	simulated	test	0	0.4572224020957947	0.19583557546138763	0.8908990025520325	0.1837010383605957
faa2d668-feb6-5947-896f-f877fe14a1a4	demo-user-37	other	simulated	test	1	0.5667601823806763	0.20234479010105133	0.4442473351955414	0.17374826967716217
dba98782-c9af-5011-8b0f-1905d6363827	demo-user-38	prefer_not_to_say	simulated	test	1	0.4013863205909729	0.1455150991678238	0.9065699577331543	0.18183059990406036
40f1d3a9-1916-55f4-a924-50f9bbeb921e	demo-user-38	prefer_not_to_say	simulated	test	1	0.40220287442207336	0.1542043387889862	0.9070407152175903	0.1984841376543045
7fb25ba9-5d43-5cc8-bcee-130353522ee1	demo-user-38	prefer_not_to_say	simulated	test	0	0.4677196443080902	0.1836632639169693	0.4533925950527191	0.15944482386112213
d5f421e5-8171-585f-9873-0d10a04706a5	demo-user-38	prefer_not_to_say	simulated	test	1	0.4108567535877228	0.14756716787815094	0.9156529307365417	0.1735067516565323
1818c3bf-9d17-5907-93ba-5c379480ad6d	demo-user-38	prefer_not_to_say	simulated	test	0	0.3822788596153259	0.13586752116680145	0.9143072366714478	0.13940343260765076
e082f7ce-cf42-5443-862b-5bf66e049631	demo-user-38	prefer_not_to_say	simulated	test	0	0.3546997606754303	0.1288611739873886	0.9174296855926514	0.14759695529937744
dfb76482-e5cf-5c83-b77e-4c5484088c33	demo-user-38	prefer_not_to_say	simulated	test	0	0.419279545545578	0.17888228595256805	0.8888276815414429	0.17611519992351532
843d9b09-36e3-5819-97d7-3c6e339aca45	demo-user-38	prefer_not_to_say	simulated	test	0	0.5572186708450317	0.21284396946430206	0.43916162848472595	0.18813998997211456
a63567f2-59ac-54d3-bcfb-6d97510eb012	demo-user-40	man	simulated	test	0	0.5912755727767944	0.22494462132453918	0.9210287928581238	0.16234156489372253
9680f7c2-7831-5c4a-8bfe-4ab7f9844528	demo-user-40	man	simulated	test	1	0.6349467635154724	0.22032253444194794	0.9150064587593079	0.21132813394069672
e0d51e7a-4a03-53f2-9cd3-266cffa2ea51	demo-user-40	man	simulated	test	1	0.5818040370941162	0.24326829612255096	0.48712214827537537	0.23445264995098114
2f5c789e-628a-5063-8e01-5e2c8c6fda01	demo-user-40	man	simulated	test	1	0.5785651206970215	0.22202032804489136	0.9191753268241882	0.16354791820049286
be49f784-eb3c-527c-90a6-992534cfe864	demo-user-40	man	simulated	test	0	0.2875344157218933	0.09788613766431808	0.9174321889877319	0.12355800718069077
1d08d506-3c52-57df-99e0-ef848a5fad42	demo-user-40	man	simulated	test	0	0.2886389493942261	0.09306532889604568	0.9246649146080017	0.1117168590426445
5d46e242-2ea9-5136-8efe-c16f5a42c783	demo-user-40	man	simulated	test	0	0.6114689707756042	0.2189091145992279	0.926756739616394	0.1652051955461502
deb4a1ea-112f-58a9-8591-4894c5f4eb80	demo-user-40	man	simulated	test	1	0.587348461151123	0.22879399359226227	0.5358202457427979	0.20778384804725647
7f288459-277b-5fc2-a4bc-d113ff393ae5	demo-user-41	woman	simulated	test	1	0.5336814522743225	0.20506784319877625	0.9104787111282349	0.2149943858385086
c17e7031-354a-54c2-ab0d-3c20233ef2c5	demo-user-41	woman	simulated	test	1	0.5399945378303528	0.18941053748130798	0.9178702235221863	0.15892650187015533
1c19429a-6f31-5f66-80c6-a9b232a22c96	demo-user-41	woman	simulated	test	1	0.4296383857727051	0.1727961152791977	0.4398314654827118	0.18599280714988708
93bd208d-a002-5c95-bc69-9e54abbd8f05	demo-user-41	woman	simulated	test	1	0.5518872141838074	0.20227862894535065	0.9091127514839172	0.20803800225257874
168ddd25-71b8-5f6c-8536-539484e80782	demo-user-41	woman	simulated	test	1	0.5262152552604675	0.21499332785606384	0.9104161262512207	0.1797623336315155
19d10516-da39-581f-b193-7735810a6b72	demo-user-41	woman	simulated	test	1	0.4467543959617615	0.1694403737783432	0.9354704022407532	0.15474247932434082
5e6ea597-12df-5365-9ef9-1d9694bd4007	demo-user-41	woman	simulated	test	0	0.559373140335083	0.2041763812303543	0.9094996452331543	0.20871607959270477
c01ce6a0-5fb3-5e6c-9230-3a325a1090dd	demo-user-41	woman	simulated	test	0	0.4808800518512726	0.19126592576503754	0.454836368560791	0.16523496806621552
cc0b6408-2ed0-56af-8ed2-9e54f465f9b8	demo-user-42	other	simulated	test	0	0.5818046927452087	0.19702710211277008	0.9272471070289612	0.1649988889694214
d3577186-960d-5edb-a71b-7573d107833e	demo-user-42	other	simulated	test	0	0.5301188826560974	0.20576141774654388	0.9246677756309509	0.15557096898555756
b8f3b23e-64cd-5181-8c0d-287572880e8d	demo-user-42	other	simulated	test	0	0.5485646724700928	0.1951357126235962	0.4441472887992859	0.17238570749759674
d1e5b595-044f-5fae-a313-dff3aa81132f	demo-user-42	other	simulated	test	0	0.3694019615650177	0.13441462814807892	0.9067648649215698	0.18954117596149445
3931b4ab-fb63-5e17-b1c7-71a001443c4b	demo-user-42	other	simulated	test	1	0.4654734432697296	0.16546274721622467	0.9069012403488159	0.15879178047180176
fad16539-20c1-5466-8e9b-768e4a531164	demo-user-42	other	simulated	test	0	0.5279466509819031	0.18539153039455414	0.9179252982139587	0.15904894471168518
16e6bddb-2d6d-5f28-994b-a9583fa5b37d	demo-user-42	other	simulated	test	1	0.47548192739486694	0.16923362016677856	0.9074015617370605	0.16074581444263458
ceb039ef-7707-540a-8a87-46e06c060109	demo-user-42	other	simulated	test	0	0.5221239924430847	0.20224253833293915	0.4374939203262329	0.19288228452205658
6667511f-06a9-5be5-af88-4ed3e3bd3b54	demo-user-43	prefer_not_to_say	simulated	test	1	0.5526479482650757	0.19844122231006622	0.9141707420349121	0.20628075301647186
c4f4a1d9-4c71-5992-99ba-4ffca0221349	demo-user-43	prefer_not_to_say	simulated	test	0	0.5201250910758972	0.16246989369392395	0.9317915439605713	0.14375713467597961
3bef37ae-859a-5079-b36f-bff557b27608	demo-user-43	prefer_not_to_say	simulated	test	1	0.531762957572937	0.22702062129974365	0.47045648097991943	0.23046472668647766
65502cf8-aed7-5389-8371-f6d9e4fd405f	demo-user-43	prefer_not_to_say	simulated	test	1	0.5636264681816101	0.19238173961639404	0.9189305305480957	0.1871822029352188
1e61a503-9f5c-543d-aa6d-7f5c8630e170	demo-user-43	prefer_not_to_say	simulated	test	1	0.47548654675483704	0.19101332128047943	0.9099411964416504	0.1847953349351883
a9377c1b-38c4-5d78-a4e4-444085f2e754	demo-user-43	prefer_not_to_say	simulated	test	1	0.6733667850494385	0.22317858040332794	0.9270660281181335	0.1426045149564743
3d07a558-07bf-5739-89c8-fdff1cb6d216	demo-user-43	prefer_not_to_say	simulated	test	1	0.47588858008384705	0.202915221452713	0.8923171758651733	0.18621309101581573
dc531ab4-4b2d-5e2f-bcac-16ca658f2ff4	demo-user-43	prefer_not_to_say	simulated	test	0	0.5036994218826294	0.19307941198349	0.4373633861541748	0.18700507283210754
81712852-ab25-5db6-a071-db3df01cd3cc	demo-user-44	unspecified	simulated	test	0	0.38427382707595825	0.1440187245607376	0.9068216681480408	0.19415345788002014
66d392a6-8372-5331-a7ea-78098139f184	demo-user-44	unspecified	simulated	test	1	0.5863309502601624	0.22537833452224731	0.9156335592269897	0.1654684990644455
7f065a69-8f15-50d5-9cf9-5575a26b4be2	demo-user-44	unspecified	simulated	test	0	0.6018919944763184	0.22503967583179474	0.46181342005729675	0.19123725593090057
6549334f-cb2b-5ed2-a313-1cf236f72427	demo-user-44	unspecified	simulated	test	1	0.5543705821037292	0.2280830442905426	0.8999741077423096	0.19130225479602814
82efb01b-4c19-51c5-baa4-fbbafb8aff0c	demo-user-44	unspecified	simulated	test	0	0.5789744257926941	0.2211376279592514	0.9265962243080139	0.15472811460494995
348e1886-e5c1-5cb6-b794-c4e9703e66bf	demo-user-44	unspecified	simulated	test	1	0.5705158114433289	0.2190157026052475	0.9262858033180237	0.15539541840553284
abc58a66-aec7-5ea3-93a7-9e7ade008fcd	demo-user-44	unspecified	simulated	test	0	0.38034293055534363	0.14156927168369293	0.9067807793617249	0.1930086463689804
6fd1b0df-af9b-5b08-8939-9c35a2621873	demo-user-44	unspecified	simulated	test	1	0.5905040502548218	0.22091896831989288	0.45917725563049316	0.1897697150707245
f4096760-3ba3-5672-9988-e6045e8b3975	demo-user-45	man	simulated	test	0	0.3809775412082672	0.1375754177570343	0.907145082950592	0.1326085329055786
b57806f9-4f44-546e-89e6-38a31cbf5b6a	demo-user-45	man	simulated	test	1	0.5454165935516357	0.18682730197906494	0.9173966646194458	0.18542805314064026
f8c0683b-b679-5554-81b2-c8a4470a2a52	demo-user-45	man	simulated	test	1	0.5328552722930908	0.22125110030174255	0.46815723180770874	0.22972211241722107
39d7a97f-88e8-5569-86cf-e4ebb2ced080	demo-user-45	man	simulated	test	0	0.30739152431488037	0.10493814200162888	0.9239205121994019	0.1301092505455017
c7b90053-2353-5730-b163-3ce917331573	demo-user-45	man	simulated	test	0	0.3886192739009857	0.13214924931526184	0.9249303936958313	0.1467469334602356
83f702c6-48c9-56b4-92b6-68a981a6e16e	demo-user-45	man	simulated	test	1	0.5371459722518921	0.18707045912742615	0.9268448948860168	0.18301726877689362
2175064b-c021-56da-9b43-7840b9bd269d	demo-user-45	man	simulated	test	0	0.3817328214645386	0.129157155752182	0.9254591464996338	0.14521346986293793
6bee50e2-e247-5934-b107-51611b999608	demo-user-45	man	simulated	test	1	0.5410106182098389	0.22474463284015656	0.46937084197998047	0.23137179017066956
7480888d-1513-5dfe-98af-5de93b4fbf6b	demo-user-46	woman	simulated	test	0	0.36680319905281067	0.11359377950429916	0.9104855060577393	0.1472039818763733
30f8a14b-4ef8-540d-abfb-cd5ab9a7cc98	demo-user-46	woman	simulated	test	0	0.3746199905872345	0.12580224871635437	0.9260403513908386	0.14347431063652039
d48a4826-c057-517c-877b-7fda010ece8d	demo-user-46	woman	simulated	test	0	0.47078895568847656	0.1922113001346588	0.4377528131008148	0.20392711460590363
5968cde8-4e9c-556f-b85e-ad2daa0ecd71	demo-user-46	woman	simulated	test	0	0.3622278869152069	0.12963835895061493	0.906775951385498	0.18720026314258575
58c7374d-9c4b-54d2-ad20-88e8e58694f1	demo-user-46	woman	simulated	test	1	0.5084412693977356	0.15873537957668304	0.9315494298934937	0.14181265234947205
c2d4468d-8a54-5c63-9d04-aaa51d5f8cc6	demo-user-46	woman	simulated	test	0	0.517225444316864	0.16153587400913239	0.9317365884780884	0.14327241480350494
462e3914-a0b2-5c82-91f2-9b973e489b46	demo-user-46	woman	simulated	test	0	0.35969775915145874	0.11765997111797333	0.9135079979896545	0.1604514718055725
14b24c0f-52be-5847-89e1-e45ef74b4c98	demo-user-46	woman	simulated	test	0	0.39047670364379883	0.12553434073925018	0.4656827449798584	0.1471480280160904
1c3a8013-b399-553e-a508-536c6e8fcb11	demo-user-48	prefer_not_to_say	simulated	test	0	0.38307398557662964	0.13254430890083313	0.9275909066200256	0.14459741115570068
8813e1c8-66b6-5aa3-9009-0b16a4b76a86	demo-user-48	prefer_not_to_say	simulated	test	0	0.5271284580230713	0.18727616965770721	0.9086224436759949	0.1742536574602127
b7b4c7e8-41f4-5fc2-995c-3a9597d5b21a	demo-user-48	prefer_not_to_say	simulated	test	0	0.4516974091529846	0.14462289214134216	0.44782930612564087	0.135203018784523
4a253b4c-1f4b-5586-82c0-857e7552c9ea	demo-user-48	prefer_not_to_say	simulated	test	1	0.6591711640357971	0.2328091263771057	0.92083740234375	0.2051069140434265
901eab7b-421f-55b2-81da-a9b4b346199e	demo-user-48	prefer_not_to_say	simulated	test	0	0.4856455624103546	0.17309178411960602	0.9080131649971008	0.16268624365329742
75328889-cc55-5f5e-9970-ee99881ed845	demo-user-48	prefer_not_to_say	simulated	test	0	0.48201724886894226	0.1503460556268692	0.9307227730751038	0.13741207122802734
8b0f2cba-e6b5-5e45-aabb-c67a9fbdee07	demo-user-48	prefer_not_to_say	simulated	test	1	0.6750956773757935	0.21481305360794067	0.9335283041000366	0.1840633749961853
c5a0ff9b-fa3b-58c6-86bd-67b20bd4e10a	demo-user-48	prefer_not_to_say	simulated	test	0	0.4481836259365082	0.1423436403274536	0.44795721769332886	0.13363105058670044
5cc47c6b-3d1c-5f42-89a5-44fb5c9c7b3b	demo-user-49	unspecified	simulated	test	1	0.5359441041946411	0.22236669063568115	0.8982019424438477	0.1905747950077057
c8251071-734d-5657-bcf2-b084cc2ad53a	demo-user-49	unspecified	simulated	test	1	0.5801851749420166	0.2235388457775116	0.9153914451599121	0.16596175730228424
eeb6c2c4-8e57-5b7a-ba6d-185d7e84a0a7	demo-user-49	unspecified	simulated	test	0	0.40935370326042175	0.1429593712091446	0.44139644503593445	0.14656227827072144
aca2a5fe-b4ad-599e-b319-41feea9bb0d7	demo-user-49	unspecified	simulated	test	0	0.5528551340103149	0.19482502341270447	0.9118936061859131	0.17112238705158234
2fb65f7b-adb4-5672-a529-9c7948e44a44	demo-user-49	unspecified	simulated	test	1	0.5060049891471863	0.178667813539505	0.924046516418457	0.182291179895401
82c74061-4b17-569c-9da3-f1602bab2dfc	demo-user-49	unspecified	simulated	test	1	0.5425494909286499	0.19198505580425262	0.9104742407798767	0.17065194249153137
c9ba840a-fd28-511a-bb76-efb4cf686c2e	demo-user-49	unspecified	simulated	test	1	0.5208037495613098	0.200814887881279	0.9097059965133667	0.2137526422739029
4bd3c113-ff5b-507c-ba4f-2b3e2f2ac0a7	demo-user-49	unspecified	simulated	test	0	0.537434995174408	0.21567152440547943	0.4410504400730133	0.2168818861246109
e2bf1be4-89f6-5b69-afe2-7cd9cf757f5e	demo-user-50	man	simulated	test	0	0.32273614406585693	0.09760153293609619	0.9315177798271179	0.12580402195453644
2d49e07f-6706-5f58-8b17-ee8a506cae74	demo-user-50	man	simulated	test	0	0.3981994390487671	0.1434968113899231	0.9205318689346313	0.1819096803665161
fc88370a-9b32-5c47-874a-979ffd091e6f	demo-user-50	man	simulated	test	0	0.39974647760391235	0.14673246443271637	0.45988601446151733	0.14511753618717194
e003eda1-8d3a-53ae-86ae-1e60a110910b	demo-user-50	man	simulated	test	0	0.3868749737739563	0.13499321043491364	0.9142090082168579	0.16885921359062195
2e7ebefb-5b71-5440-a37a-1642bee09ff8	demo-user-50	man	simulated	test	0	0.3827219307422638	0.12877485156059265	0.9155665040016174	0.12641392648220062
fad44bda-fc60-539d-a8ba-f6ae782cef3f	demo-user-50	man	simulated	test	0	0.3099650740623474	0.10102694481611252	0.9164497256278992	0.12162342667579651
9b594d07-886a-5fc7-b6b8-8d88046a21ea	demo-user-50	man	simulated	test	1	0.31905651092529297	0.10118572413921356	0.9206935167312622	0.12159480899572372
b11be443-971b-5220-afb1-3bde71a49814	demo-user-50	man	simulated	test	0	0.3927859961986542	0.10426956415176392	0.4453713595867157	0.09025697410106659
68e15059-2d0a-569f-acbf-4baa98cd672c	demo-user-51	woman	simulated	test	0	0.29158830642700195	0.09490828961133957	0.9242884516716003	0.11323312669992447
13bba76f-96a3-5747-a1ab-1a05cf29925d	demo-user-51	woman	simulated	test	0	0.2811362147331238	0.09011641144752502	0.9284815788269043	0.11785134673118591
be61e0d0-9136-57b4-a36c-77cd1c51c2d4	demo-user-51	woman	simulated	test	0	0.4112691283226013	0.12413050979375839	0.4435718059539795	0.11630367487668991
babb93f7-49ef-54db-9ff9-b449f2136a36	demo-user-51	woman	simulated	test	0	0.2933546304702759	0.08314255625009537	0.9213634729385376	0.0939561128616333
13c19ecf-14ad-5d9b-9fe6-e8cfe76e87ca	demo-user-51	woman	simulated	test	1	0.3469299376010895	0.10305130481719971	0.9106947779655457	0.1407678872346878
cc03b5d5-8825-5bd8-b83f-18352fa5c934	demo-user-51	woman	simulated	test	0	0.28882265090942383	0.07950647920370102	0.92438805103302	0.09375529736280441
ce6645c4-d0d2-52a8-bcca-0ba729ed83a5	demo-user-51	woman	simulated	test	0	0.28989318013191223	0.09953188896179199	0.8891683220863342	0.1280016005039215
af1b99d4-03c3-5cd8-852f-8bf6bc2c9211	demo-user-51	woman	simulated	test	0	0.3335975408554077	0.09559773653745651	0.4628473222255707	0.10149963945150375
a67fdf0b-bcbc-5418-a769-f51e81ed77ef	demo-user-52	other	simulated	test	0	0.6972573399543762	0.21538013219833374	0.9488569498062134	0.14061032235622406
29b93bb9-2d81-5f66-9bfa-c8f409512540	demo-user-52	other	simulated	test	1	0.6924644708633423	0.21413849294185638	0.9475462436676025	0.142727330327034
ad22d17e-414d-5759-be0b-716048a2b8e3	demo-user-52	other	simulated	test	0	0.6074303984642029	0.235158771276474	0.5530349016189575	0.20721490681171417
94829559-aa74-59f8-8bc8-13bc58624244	demo-user-52	other	simulated	test	0	0.6498468518257141	0.21119153499603271	0.9288730621337891	0.18729302287101746
81685aaf-477d-5e33-9fbe-e38f68637867	demo-user-52	other	simulated	test	1	0.3094862699508667	0.11274157464504242	0.9134463667869568	0.1359608918428421
66ea3f83-0132-5037-8956-8457a53cc49e	demo-user-52	other	simulated	test	1	0.6648194193840027	0.2226719707250595	0.918837308883667	0.21108382940292358
a48a8279-6dde-5edc-a1c9-a01a788ae48f	demo-user-52	other	simulated	test	1	0.6758618950843811	0.2418626993894577	0.9251850247383118	0.16389542818069458
69eac0e2-bca0-5156-8543-a02af12df184	demo-user-52	other	simulated	test	1	0.5917344689369202	0.24634398519992828	0.4930163323879242	0.2344469577074051
7d82293b-542e-589d-9408-91fceb2d62be	demo-user-53	prefer_not_to_say	simulated	test	0	0.27551838755607605	0.08687929064035416	0.9294790625572205	0.11503803730010986
fd4a7108-7dc6-574f-ad87-dbe5b49a376c	demo-user-53	prefer_not_to_say	simulated	test	0	0.3221761882305145	0.0938134491443634	0.9236817359924316	0.10399776697158813
cea37317-3251-586c-b7a4-38455757584d	demo-user-53	prefer_not_to_say	simulated	test	0	0.3596709966659546	0.10416971892118454	0.45911234617233276	0.14145679771900177
8ec79021-c748-5a65-ab8e-9d780b1361a8	demo-user-53	prefer_not_to_say	simulated	test	1	0.2811756432056427	0.08838318288326263	0.9255779385566711	0.10792818665504456
be09a076-10e6-5bfe-896d-f417211e84e5	demo-user-53	prefer_not_to_say	simulated	test	1	0.3184002935886383	0.09220120310783386	0.9236515760421753	0.10288137197494507
eee39c8d-4d7f-5a65-9a9e-697939474005	demo-user-53	prefer_not_to_say	simulated	test	1	0.3235686123371124	0.11039555072784424	0.898149847984314	0.1290915161371231
